gene_a,gene_b,combined_score
MED30,TAF3,800
SPIDR,SWSAP1,899
DEFB1,BRDT,930
NOS3,MMP9,730
NOS3,HSP90B1,832
NOS3,HMOX1,770
NOS3,ACTB,892
NOS3,IL6,718
NOS3,APOE,777
NOS3,EDN1,884
NOS3,CTH,788
DCSTAMP,MMP9,753
DCSTAMP,ACP5,839
AQP3,AQP10,708
CFL2,DSTN,921
CFL2,NEB,713
CFL2,ACTB,996
CFL2,SSH3,989
CFL2,CTTN,996
PGM2L1,GPI,797
PGM2L1,UPP1,878
PCF11,POLR2B,846
PCF11,WDR33,955
PCF11,SUPT6H,750
PCF11,POLR2C,807
PCF11,NUDT21,947
PCF11,SETX,784
PCF11,SCAF4,742
PCF11,SRSF1,758
PCF11,ZC3H8,707
PCF11,NCBP2,709
PCF11,CSTF3,998
PCF11,RPAP2,748
CLEC1B,GP1BA,779
CLEC1B,KLRF1,848
CLEC1B,ITGA2B,711
CLEC1B,KLRB1,759
CLEC1B,PF4,710
TTLL5,TSC22D3,713
LIPC,LPIN2,727
LIPC,APOA1,940
LIPC,AGK,902
LIPC,APOE,943
CCT2,CCT6A,999
CCT2,ACTB,905
CCT2,RPS4X,723
CCT2,SDF2L1,727
CCT2,DNAJC9,948
CCT2,EIF3B,733
CCT2,BAG3,754
CCT2,CDC37,932
CCT2,CCNE1,866
CCT2,HSPE1,894
CCT2,TCP1,999
CCT2,CCT4,999
CCT2,VBP1,974
CCT2,TUBA1B,870
CCT2,PFDN1,972
CCT2,MOB4,995
CCT2,RUVBL1,839
CCT2,NUDC,704
CCT2,RPL3,740
CCT2,HSP90B1,744
CCT2,STRN3,994
CCT2,HSPA5,728
CCT2,BBS7,714
GNPTAB,ADK,825
GNPTAB,PURA,874
GNPTAB,SYCP3,783
COX11,SLC4A7,706
COX11,SCO1,961
COX11,COX19,903
COX11,RFC3,902
COX11,CYCS,772
MSS51,COA1,754
MSS51,COA3,716
LEO1,POLR2C,973
LEO1,POLR2K,909
LEO1,ELP4,906
LEO1,SUPT6H,983
LEO1,POLR2B,976
LEO1,DDB1,851
LEO1,NUFIP1,749
LEO1,WDR61,999
LEO1,MLLT3,924
LEO1,PEX2,902
LEO1,ZC3H8,903
LEO1,ELP2,771
LEO1,CHD2,701
LEO1,TNKS1BP1,895
ALG8,ALG1,801
ALG8,ALG3,882
CLEC4E,TYROBP,932
CLEC4E,FCER1G,999
CLEC4E,SF3B3,947
CLEC4E,IL1B,782
HSP90B1,CDC37L1,717
HSP90B1,CDC37,973
HSP90B1,DDOST,723
HSP90B1,APOE,724
HSP90B1,HSPE1,839
HSP90B1,AHSA1,915
HSP90B1,MANF,831
HSP90B1,HSPA1A,733
HSP90B1,HSPD1,801
HSP90B1,NOS3,832
HSP90B1,SDF2L1,964
HSP90B1,HSPA1B,798
HSP90B1,SUGT1,793
HSP90B1,CCT2,744
HSP90B1,ERBB2,781
HSP90B1,DERL1,717
HSP90B1,HSPA5,999
HSP90B1,HSPH1,761
HSP90B1,HSPA1L,790
HSP90B1,DNAJB1,835
HSP90B1,CLGN,841
HSP90B1,TLR9,806
TERF2IP,TERF1,999
TERF2IP,POT1,999
CLPX,HSPD1,841
CLPX,HSPE1,826
CLPX,GRPEL1,869
MS4A7,MS4A1,797
MS4A7,MS4A6A,791
NUDT21,NCBP2,831
NUDT21,SRSF7,819
NUDT21,CHTOP,702
NUDT21,CSTF3,902
NUDT21,ENKUR,712
NUDT21,NONO,700
NUDT21,RNPS1,761
NUDT21,PCF11,947
NUDT21,WDR33,885
NUDT21,SRSF1,830
COL6A2,COL15A1,777
COL6A2,ITGB3,831
COL6A2,ITGA10,742
COL6A2,SERPINH1,837
COL6A2,ITGB5,859
COL6A2,ITGA4,732
COL6A2,COL1A1,954
COL6A2,PCOLCE,833
COL6A2,THBS1,784
COL6A2,ITGA2B,711
NFATC3,PPP3CA,946
NFATC3,NFATC2,926
RRM1,AK1,830
RRM1,NME3,816
RRM1,TK1,765
RRM1,DUT,886
RRM1,CMPK2,954
RRM1,TXN,856
RRM1,PCNA,933
RRM1,FEN1,766
RRM1,MCM6,953
RRM1,NTPCR,980
RRM1,SRSF1,721
RRM1,NME1,846
RRM1,RFC3,751
RRM1,TOP2A,882
RRM1,AK3,952
RRM1,HNRNPDL,755
RRM1,RRM2,999
LIN37,MYBL1,928
LIN37,E2F5,934
LIN37,MYBL2,999
LIN37,TFDP2,890
LIN37,CCNE1,757
PPP1R14A,PPP1CB,986
SPINT2,PNOC,724
TMIGD2,CTLA4,778
IGFBP6,IGFBP3,777
IGFBP6,IGFBP7,700
ZNF597,NSMCE1,836
DDB1,STAT2,779
DDB1,CUL2,812
DDB1,RUVBL1,703
DDB1,HOXB4,753
DDB1,PARP2,753
DDB1,LEO1,851
DDB1,POLE,789
DDB1,CAND1,876
DDB1,XPC,920
DDB1,GSPT1,920
DDB1,DCAF16,970
DDB1,SF3B3,881
DDB1,CDK7,700
DDB1,ERCC4,759
DDB1,WDR61,896
DDB1,RAD23B,937
DDB1,FBXO44,865
DDB1,DCUN1D1,729
DDB1,PHIP,910
DDB1,RFC3,734
DDB1,POLR2B,932
DDB1,CUL4B,999
DDB1,POLR2K,902
DDB1,POLR2C,907
DDB1,SUPT6H,824
DDB1,DCAF12,999
DDB1,CRBN,999
DDB1,SUV39H1,902
DDB1,RBBP7,952
DDB1,DCAF15,999
DDB1,DET1,999
PNOC,OPRM1,915
PNOC,SPINT2,724
PNOC,PMCH,811
ACSM1,GBP5,783
C3AR1,C1QB,740
C3AR1,IL1B,739
C3AR1,FCER1G,844
C3AR1,FPR1,791
C3AR1,TYROBP,738
PANK1,FTL,743
PANK1,VNN2,928
PANK1,PANK3,907
ATP6V1G2,ATP6V1H,981
ATP6V1G2,ATP6V0A4,986
ATP6V1G2,ATP6AP1L,838
ATP6V1G2,LIM2,877
ATP6V1G2,NFKBIL1,916
EMB,SLC16A7,988
TPST1,SBDS,808
POLR1D,POLR3A,999
POLR1D,ZNRD1,999
POLR1D,BRIX1,840
POLR1D,TWISTNB,999
POLR1D,MRTO4,928
POLR1D,POLR3GL,984
POLR1D,IMP3,919
POLR1D,SURF6,738
POLR1D,POLR2B,918
POLR1D,POLR3G,996
POLR1D,POLR2K,999
POLR1D,POLR2C,997
MAP2K1,CCND1,751
MAP2K1,BRAF,999
MAP2K1,KRAS,995
MAP2K1,PEBP1,805
MAP2K1,BCL2,749
MAP2K1,LMNA,719
MAP2K1,TNF,702
MAP2K1,JAK2,757
MAP2K1,IL6,821
MAP2K1,PRKACB,925
MAP2K1,JUN,808
MAP2K1,MAP3K1,989
MAP2K1,MAP3K3,705
MAP2K1,MAP3K8,976
BUB1,ANLN,917
BUB1,ZWILCH,879
BUB1,PDS5A,813
BUB1,TOP2A,982
BUB1,RRM2,825
BUB1,NDC80,998
BUB1,CENPF,987
BUB1,MYBL2,723
BUB1,KIF4A,952
BUB1,ANAPC5,826
BUB1,MAD1L1,998
BUB1,NUDC,871
BUB1,KNTC1,826
BUB1,KIF18A,865
BUB1,ANAPC10,809
BUB1,ZWINT,991
BUB1,PPP2R5C,700
BUB1,SMC4,788
BUB1,DEPDC1B,721
BUB1,UBE2C,954
BUB1,CKAP5,766
BUB1,TK1,707
HSPBAP1,HSPB1,911
MAEA,YPEL5,882
GIMAP1,GIMAP4,818
PTGER4,PRKACB,788
PTGER4,GNAL,702
PTGER4,GNG2,834
PTGER4,GNAS,986
IL16,CCL5,756
IL16,CASP3,801
IL16,TNF,790
IL16,IL1B,775
IL16,CXCL9,714
IL16,CCL2,753
IL16,CCL4,758
ACHE,APOE,769
ACHE,CD55,708
FNTA,CASP3,762
PTGDR,PTGDS,888
PTGDR,EZH2,817
PTGDR,HPGDS,704
PDS5A,CTCF,758
PDS5A,STAG1,999
PDS5A,RFC1,713
PDS5A,STAG3,858
PDS5A,SMC4,737
PDS5A,BUB1,813
PDS5A,STAG2,999
PDS5A,CHTF18,943
PDS5A,TOP2A,744
PDS5A,RFC3,727
PDS5A,ESCO1,994
TRH,HCRT,785
TRH,PMCH,773
ZCCHC4,METTL16,954
ZCCHC4,ZC3H13,946
MZB1,CD79A,815
MZB1,TNFRSF17,999
MZB1,MS4A1,784
MZB1,HSPA5,761
MZB1,DERL3,851
GP9,ITGA2B,980
GP9,PF4,715
GP9,GP1BA,999
GP9,TREML1,822
GP9,ACRBP,772
GP9,ITGB3,888
GP9,TUBB1,820
SYCE1,SYCP3,938
SYCE1,SYCE2,999
SYCE1,STAG3,910
SYCE1,MEI1,716
TMEM43,LMNA,805
TMEM43,TGFB3,855
RNF139,INSIG1,896
RNF139,DERL1,931
ZNF33A,TRIM28,708
CHRNB1,CHRNA6,752
THAP11,ZNF143,833
THAP11,THAP4,907
STX8,STX17,896
STX8,STX1B,738
STX8,NAPG,922
STX8,SNAP47,806
STX8,VIPAS39,716
STX8,VAMP5,794
STX8,STX18,960
STX8,STX1A,926
ADRB2,PDE4D,745
ADRB2,GNAS,993
ADRB2,OPRM1,743
ADRB2,ARRDC3,934
ADRB2,GPRASP1,762
ADRB2,ERBB2,822
ADRB2,TNF,718
ADRB2,AKAP12,983
ADRB2,RAPGEF3,756
ADRB2,SLC9A3R1,997
ADRB2,AKAP5,877
ADRB2,NR3C1,727
ADRB2,EDN1,812
ADRB2,PRKACB,819
ADRB2,GNAL,839
S1PR1,KLF2,856
S1PR1,GNG2,842
S1PR1,STAT3,818
S1PR1,CD69,995
S1PR1,S1PR4,948
FEN1,ERCC4,813
FEN1,MCM6,907
FEN1,POLD1,997
FEN1,TOP3A,799
FEN1,PCNA,999
FEN1,NTHL1,792
FEN1,RAD23B,700
FEN1,RRM2,735
FEN1,PARP1,941
FEN1,RFC3,947
FEN1,NEIL1,961
FEN1,TOP2A,785
FEN1,CHTF18,834
FEN1,RRM1,766
FEN1,BLM,921
FEN1,RAD9A,916
FEN1,TERF1,725
FEN1,EXOG,741
FEN1,PARP2,848
FEN1,KPNA2,858
FEN1,ATR,717
FEN1,POLE,906
FEN1,RFC1,843
FEN1,XPC,911
FEN1,RAD18,730
FEN1,POLD3,983
VAMP5,STX8,794
VAMP5,SNAP47,706
CXCL10,CXCL13,994
CXCL10,CD8A,887
CXCL10,CCL26,998
CXCL10,CCL19,935
CXCL10,CSF2,911
CXCL10,IFNG,959
CXCL10,IFIT1,910
CXCL10,FCGR3A,711
CXCL10,RSAD2,861
CXCL10,CCL5,999
CXCL10,CXCL1,992
CXCL10,CCL8,999
CXCL10,CCL18,717
CXCL10,TIMP1,744
CXCL10,MMP9,868
CXCL10,TLR9,761
CXCL10,IFI44,821
CXCL10,IRF1,875
CXCL10,CCL13,999
CXCL10,IFNB1,914
CXCL10,CCL3L1,810
CXCL10,CCL28,997
CXCL10,GBP5,749
CXCL10,SOCS1,757
CXCL10,IFIT3,829
CXCL10,CCL20,936
CXCL10,CXCL3,971
CXCL10,PPBP,999
CXCL10,DPP4,777
CXCL10,GZMB,715
CXCL10,CXCR3,999
CXCL10,IFI44L,772
CXCL10,IL2,857
CXCL10,PF4,999
CXCL10,IDO1,832
CXCL10,IRF8,705
CXCL10,CCL7,833
CXCL10,STAT1,949
CXCL10,MX1,834
CXCL10,OAS1,730
CXCL10,CXCR6,969
CXCL10,CXCL5,974
CXCL10,TNF,966
CXCL10,IL1B,962
CXCL10,CX3CR1,953
CXCL10,PDCD1,729
CXCL10,CXCL16,902
CXCL10,STAT3,820
CXCL10,CCL22,959
CXCL10,ISG15,914
CXCL10,CXCL2,965
CXCL10,CXCL9,999
CXCL10,IL6,960
CXCL10,XCL1,997
CXCL10,MX2,812
CXCL10,CXCL11,999
CXCL10,CCL4,959
CXCL10,CCL3,951
CXCL10,CCL2,965
CXCL10,LTA,711
CXCL10,TBX21,736
CXCL10,ACKR3,863
LETM1,MCU,766
LRTOMT,CYP1B1,966
LRTOMT,SLC6A4,717
SF3B3,CDC40,981
SF3B3,TADA3,739
SF3B3,DDX42,995
SF3B3,TXNL4A,990
SF3B3,LSM2,993
SF3B3,HTATSF1,956
SF3B3,RNF113A,996
SF3B3,LSM6,992
SF3B3,CCDC97,806
SF3B3,CWC22,994
SF3B3,NCBP2,988
SF3B3,TADA1,924
SF3B3,TCERG1,977
SF3B3,DDB1,881
SF3B3,RBM17,761
SF3B3,CLEC4E,947
SF3B3,SNRNP25,810
SF3B3,SRSF1,941
SF3B3,PPIE,858
SF3B3,BCAS2,904
SF3B3,WBP11,805
SF3B3,LUC7L3,819
SF3B3,SNRNP48,877
STX18,STX1A,734
STX18,EVC2,701
STX18,SCFD1,998
STX18,STX17,864
STX18,SNAP47,941
STX18,NAPG,764
STX18,STX8,960
NMUR1,GNG2,906
SYNPO2,BAG3,808
IL7R,STAT3,746
IL7R,CD27,854
IL7R,IL19,710
IL7R,EOMES,754
IL7R,EGF,715
IL7R,IL6,916
IL7R,SLAMF1,705
IL7R,CD5,725
IL7R,TBX21,794
IL7R,GATA3,702
IL7R,IL2RB,891
IL7R,GZMA,713
IL7R,ID2,750
IL7R,CXCR3,733
IL7R,BCL2,742
IL7R,IL2,978
IL7R,TNFRSF9,748
IL7R,CD69,900
IL7R,CTLA4,771
IL7R,CXCR6,742
IL7R,JAK2,900
IL7R,CD3E,863
IL7R,KLRB1,861
IL7R,TNF,717
IL7R,IL1B,758
IL7R,ICOS,872
IL7R,GZMK,767
IL7R,JAK1,994
IL7R,KLRG1,861
IL7R,FCGR3B,853
IL7R,IL24,740
IL7R,OSM,805
IL7R,PIK3R1,711
IL7R,IL18R1,712
IL7R,IL2RA,914
IL7R,GZMB,772
IL7R,CD3G,766
IL7R,CD38,718
IL7R,STAT5B,941
IL7R,IL11,737
IL7R,FYN,724
IL7R,CD8A,946
IL7R,IFNG,926
IL7R,CSF2,851
IL7R,CCL19,731
IL7R,FCGR3A,858
IL7R,CD19,808
IL7R,PRF1,713
IL7R,CD2,775
IL7R,IFNB1,770
IL7R,IL23A,748
IL7R,LCK,809
MMGT1,EMC4,999
MMGT1,EMC2,999
FOS,MAF,998
FOS,REL,754
FOS,NFATC2,998
FOS,NR4A2,783
FOS,ACP5,812
FOS,CEBPD,772
FOS,TSC22D3,708
FOS,BATF,915
FOS,YY1,933
FOS,CCND1,942
FOS,MAFB,983
FOS,IFNG,751
FOS,EGR2,963
FOS,IRF1,726
FOS,RPS6KB1,946
FOS,ARC,835
FOS,JUN,999
FOS,STAT3,995
FOS,PRKACB,959
FOS,HCRT,794
FOS,IL6,891
FOS,NR4A1,933
FOS,EGF,788
FOS,NR3C1,961
FOS,ATF2,990
FOS,SMAD3,976
FOS,HNRNPD,759
FOS,DUSP1,961
FOS,IGFBP7,793
FOS,GATA3,868
FOS,CCL2,756
FOS,IRF8,752
FOS,ETS1,737
FOS,MYC,965
FOS,IL2,828
FOS,BCL2,784
FOS,CASP3,749
FOS,ACTB,722
FOS,RORA,721
FOS,STAT1,898
FOS,JAK2,715
FOS,TNF,728
FOS,IL1B,894
TPD52L1,TPD52,889
DESI2,USPL1,776
ISG20,ISG15,893
ISG20,MX2,748
ISG20,IRF9,837
ISG20,STAT1,832
ISG20,MX1,802
ISG20,OAS1,767
ISG20,STAT2,791
ISG20,IFIT3,703
ISG20,IFIT1,759
ISG20,RSAD2,780
ISG20,IFNB1,700
ISG20,IFITM1,725
LRRC45,CEP250,834
CXCL11,PPBP,999
CXCL11,CXCL3,966
CXCL11,CCL20,999
CXCL11,CCL13,999
CXCL11,CCL8,999
CXCL11,CXCL1,928
CXCL11,CCL5,999
CXCL11,IFNG,835
CXCL11,CCL19,928
CXCL11,CCL26,997
CXCL11,CD8A,800
CXCL11,CXCL13,987
CXCL11,ACKR3,998
CXCL11,TNFAIP6,734
CXCL11,CCL2,796
CXCL11,CCL3,851
CXCL11,CCL4,917
CXCL11,XCL1,997
CXCL11,IL6,735
CXCL11,CXCL2,999
CXCL11,CXCL9,999
CXCL11,CCL22,735
CXCL11,CXCL10,999
CXCL11,CXCL16,832
CXCL11,CX3CR1,874
CXCL11,IL1B,705
CXCL11,TNF,705
CXCL11,CXCL5,978
CXCL11,CXCR6,886
CXCL11,STAT1,755
CXCL11,CCL7,736
CXCL11,IDO1,880
CXCL11,PF4,999
CXCL11,CXCR3,999
DEGS2,GBA2,926
DEGS2,CERS4,972
DEGS2,DEGS1,904
AHSP,ALAS2,919
AHSP,CA1,845
AHSP,HBM,900
AHSP,HBD,992
AHSP,HBA2,995
AHSP,GYPA,810
AHSP,HBG2,902
AHSP,HBB,955
AHSP,HBA1,989
AHSP,HBG1,907
DDIT4,TXNIP,991
MLLT10,YEATS4,864
MLLT10,MLLT3,996
MLLT10,KMT2A,851
TADA3,SF3B3,739
TADA3,TAF7,917
TADA3,YEATS4,784
TADA3,MRGBP,702
TADA3,TADA1,998
TADA3,NCOR1,829
TADA3,ATXN7L2,792
TADA3,NCOR2,810
CMTM8,CMTM5,748
CMTM8,CKLF,939
CMTM8,CMTM7,982
CYCS,ITPR3,979
CYCS,TNF,810
CYCS,CDK4,745
CYCS,HSPD1,818
CYCS,PARP1,892
CYCS,SLC25A4,960
CYCS,BCL2,997
CYCS,COX19,799
CYCS,ACTB,871
CYCS,CYB5B,996
CYCS,CASP3,997
CYCS,PPIF,983
CYCS,CASP8,952
CYCS,MOCOS,795
CYCS,VDAC3,960
CYCS,TXN,735
CYCS,JUN,829
CYCS,PMAIP1,855
CYCS,SIRT5,968
CYCS,IL6,776
CYCS,COX11,772
CYCS,MMP9,731
CYCS,UQCRC2,954
CYCS,SOD2,729
CYCS,GSR,721
CYCS,PINK1,800
CYCS,FASLG,840
CYCS,HSPA5,738
CYCS,CLK1,809
CYCS,SCO1,808
CYCS,HMOX1,827
CYCS,HSPB1,993
CYCS,TNFSF10,744
GLUL,CTPS1,758
GLUL,IAH1,818
GLUL,TMEM109,859
GLUL,ALDH9A1,842
GLUL,ATIC,769
GLUL,HSPD1,888
GLUL,AMT,879
GLUL,CRBN,812
GCC2,TMF1,782
GCC2,RAB30,739
GCC2,CLASP2,811
GCC2,ARL1,837
METTL18,RPL3,800
METTL18,METTL22,716
ATP6V0A4,PPA1,758
ATP6V0A4,ATP6V1G2,986
ATP6V0A4,ATP6AP1L,788
ATP6V0A4,LIM2,940
ATP6V0A4,ATP6V1H,999
TIGD3,CTPS1,788
LEMD3,LMNB2,826
LEMD3,LMNA,936
LEMD3,LBR,941
LEMD3,SMAD3,973
CYB5B,PPIG,886
CYB5B,CYCS,996
CYB5B,MARC2,749
CYB5B,PGRMC1,766
MRPL48,MRPL10,951
MRPL48,MRPL1,887
MRPL48,MALSU1,878
MRPL48,OXA1L,910
MRPL48,MRPL34,911
MRPL48,MRPL18,923
MRPL48,NDUFAB1,947
MRPL48,MRPS23,922
MRPL48,MRPS6,857
MRPL48,MRPL17,869
MRPL48,MRPL35,929
MRPL48,MRPS30,977
MRPL48,MRPL49,941
MRPL48,PTCD3,917
MRPL48,MRPS16,904
PRSS1,KRT1,786
PRSS1,F2R,826
PRSS1,SPINK1,999
CCL19,CCL18,837
CCL19,CCL8,771
CCL19,CXCL1,888
CCL19,CCL5,756
CCL19,IFNG,797
CCL19,CSF2,743
CCL19,CCL7,805
CCL19,PF4,705
CCL19,CD8A,865
CCL19,CXCL13,998
CCL19,CXCR3,987
CCL19,CCL15,730
CCL19,CX3CR1,969
CCL19,CCL13,874
CCL19,CXCL5,880
CCL19,IL1B,756
CCL19,TNF,836
CCL19,CXCR6,904
CCL19,CD19,732
CCL19,IL6,840
CCL19,CXCL2,863
CCL19,CXCL9,962
CCL19,IL7R,731
CCL19,CCL22,947
CCL19,CXCL10,935
CCL19,CXCL16,793
CCL19,PPBP,818
CCL19,CXCL3,840
CCL19,CCL3,831
CCL19,CCL2,892
CCL19,CCL4,782
CCL19,CCL20,961
CCL19,CXCL11,928
HLTF,SMARCA2,712
HLTF,RAD18,996
HLTF,PCNA,973
HLTF,SHPRH,723
CATSPER1,CACNB2,746
CATSPER1,CACNA2D4,755
CATSPER1,HSPA2,928
USP48,NUP188,724
MIS18BP1,RBBP7,872
MIS18BP1,CENPF,752
MIS18BP1,KIF18A,763
MIS18BP1,MIS18A,999
MIS18BP1,CENPL,711
MIS18BP1,CENPC,912
NARF,LMNA,715
SWSAP1,SPIDR,899
SWSAP1,PHF21A,900
SWSAP1,XPC,900
SWSAP1,ERCC4,903
SWSAP1,POLD1,900
SWSAP1,RAD23B,900
HSPA6,DNAJB1,984
HSPA6,HSPA1L,817
HSPA6,BAG5,738
HSPA6,HSPH1,727
HSPA6,HSPA5,831
HSPA6,HSPB1,744
HSPA6,HSPA1B,959
HSPA6,DNAJA3,728
HSPA6,BAG3,876
HSPA6,HSPA1A,824
HSPA6,DNAJB6,889
HSPA6,GRPEL1,701
RMI2,BLM,996
RMI2,TOP3A,999
RMI2,RPA4,704
AKIP1,PRKACB,796
ERCC4,FANCL,842
ERCC4,POLD1,962
ERCC4,FEN1,813
ERCC4,MDC1,717
ERCC4,TOP3A,794
ERCC4,RAD23B,990
ERCC4,PHF21A,915
ERCC4,DCLRE1A,733
ERCC4,BLM,819
ERCC4,SWSAP1,903
ERCC4,PARP1,718
ERCC4,DDB1,759
ERCC4,ATR,745
ERCC4,RAD9A,849
ERCC4,FAN1,764
ERCC4,RAD18,760
ERCC4,XPC,983
ERCC4,MLH3,742
LSM1,UPF1,787
LSM1,PATL2,999
LSM1,DCP1A,907
LSM1,DDX6,998
LSM1,LSM6,999
LSM1,LSM2,999
PDE7B,AK3,904
PDE7B,ADK,937
CASP3,MAP3K1,934
CASP3,TXN,857
CASP3,HTT,750
CASP3,BID,827
CASP3,CASP8,999
CASP3,IL6,881
CASP3,IL16,801
CASP3,EGF,801
CASP3,PMAIP1,743
CASP3,JUN,809
CASP3,DSP,806
CASP3,CYCS,997
CASP3,STAT3,804
CASP3,TNF,939
CASP3,IL1B,899
CASP3,STAT1,780
CASP3,PRKCQ,782
CASP3,ACTB,989
CASP3,BCL2,987
CASP3,STK4,950
CASP3,PARP1,999
CASP3,HSPD1,806
CASP3,MYC,881
CASP3,CDK4,750
CASP3,GSS,722
CASP3,PARP2,927
CASP3,APPL1,923
CASP3,GZMB,986
CASP3,HSPA5,793
CASP3,FASLG,892
CASP3,BIRC3,997
CASP3,DFFA,992
CASP3,TNFSF10,835
CASP3,HSPB1,867
CASP3,HMOX1,806
CASP3,SNAI1,734
CASP3,BBC3,752
CASP3,RPS6KB1,737
CASP3,MMP9,806
CASP3,CTTN,714
CASP3,IFNG,825
CASP3,FOS,749
CASP3,FNTA,762
CASP3,CCND1,847
CASP3,TNFRSF10A,732
CASP3,FOXO3,776
CASP3,NMT2,737
CTSW,BID,902
CTSW,KLRD1,705
CTSW,BCL2,904
CTSW,GZMA,710
CTSW,GZMH,765
CTSW,PRF1,762
CTSW,GNLY,806
CTSW,NKG7,899
CTSW,CD8A,730
RAD9A,ATR,994
RAD9A,TLK1,873
RAD9A,TOP3A,703
RAD9A,FEN1,916
RAD9A,MDC1,922
RAD9A,ERCC4,849
RAD9A,RHNO1,970
RAD9A,BLM,733
RAD9A,BCL2,934
RAD9A,RFC3,981
ZWILCH,CENPF,770
ZWILCH,BUB1,879
ZWILCH,NDC80,846
ZWILCH,ZWINT,939
ZWILCH,KIF18A,704
ZWILCH,KNTC1,999
PPP1R8,SRRT,834
PPP1R8,TCERG1,844
PPP1R8,PPP1CB,941
PPP1R8,PPP1R10,763
PPP1R8,HTATSF1,818
PPP1R8,CDC40,813
ZNF738,TRIM28,721
GGA2,RABEP1,974
CD7,DPP4,751
CD7,CD5,970
CD7,PIK3R1,753
CD7,LGALS3,704
CD7,CD6,882
CD7,MME,840
CD7,FCGR3B,923
CD7,CD27,731
CD7,CD79A,754
CD7,CD2,979
CD7,CD19,817
CD7,FCGR3A,874
CD7,CD8A,839
CD7,CD247,807
CD7,CD38,865
SSH3,PPP3CA,916
SSH3,CFL2,989
TAF7,MED17,829
TAF7,MED16,828
TAF7,TADA3,917
TAF7,YY1,799
TAF7,KMT2A,900
TAF7,TADA1,907
TAF7,CHD8,904
TAF7,MED10,814
TAF7,RUVBL1,900
TAF7,MED24,800
TAF7,MED6,839
TAF7,MED11,801
TAF7,TEX10,900
TAF7,POLR2B,911
TAF7,POLR2C,928
TAF7,POLR2K,908
TAF7,CDK7,939
TAF7,TAF3,999
TAF7,MED30,800
FBXO34,MYO6,782
HNRNPD,FOS,759
HNRNPD,HNRNPH3,918
HNRNPD,FUS,938
HNRNPD,HSPB1,911
HNRNPD,NCL,971
HNRNPD,NCBP2,704
HNRNPD,MYC,721
HNRNPD,HNRNPDL,793
HNRNPD,ACTB,745
HNRNPD,SRSF1,794
HNRNPD,SRSF2,851
HNRNPD,AGO2,769
CD19,GZMB,805
CD19,MS4A1,976
CD19,PIK3R1,976
CD19,CD79B,991
CD19,CD82,847
CD19,IL7R,808
CD19,CD1D,762
CD19,ICOS,779
CD19,FCRLA,931
CD19,FCGR3B,997
CD19,KLRG1,704
CD19,IFITM1,999
CD19,TNFRSF17,765
CD19,CD2,942
CD19,TLR9,710
CD19,HLA-DOB,731
CD19,NCR1,746
CD19,FCGR3A,997
CD19,CCL19,732
CD19,IFNG,858
CD19,CSF2,741
CD19,CD38,946
CD19,CD247,808
CD19,CD8A,913
CD19,CXCL13,785
CD19,TBX21,714
CD19,GYPA,822
CD19,NAALADL1,706
CD19,TCL1A,887
CD19,CD5,941
CD19,IL6,836
CD19,CD72,780
CD19,MME,954
CD19,CXCL9,716
CD19,SPIB,798
CD19,CD83,793
CD19,SLAMF1,703
CD19,CD52,733
CD19,CD27,955
CD19,STAT3,726
CD19,KLRB1,747
CD19,CD79A,998
CD19,PDCD1,817
CD19,FCER2,720
CD19,TNF,788
CD19,TNFRSF13B,809
CD19,CD7,817
CD19,CD40LG,801
CD19,TNFSF9,722
CD19,CTLA4,766
CD19,CD69,859
CD19,CD3E,809
CD19,CD9,912
CD19,CD200,712
CD19,BLNK,932
CD19,ITGA4,772
CD19,TNFSF13B,726
CD19,TNFRSF9,896
CD19,IL2,824
CD19,CXCR3,715
TTC27,WDR36,860
C1QB,PTX3,914
C1QB,APOD,795
C1QB,APOE,705
C1QB,MS4A4A,764
C1QB,FCER1G,718
C1QB,TYROBP,852
C1QB,C3AR1,740
KLHDC3,FEM1C,941
KLHDC3,CUL2,987
AGPAT4,DGKQ,706
AGPAT4,AGPAT5,925
AGPAT4,AGK,909
AGPAT4,LPIN2,802
AGPAT4,GPAM,911
AGPAT4,GPD1L,864
SNAP47,STX8,806
SNAP47,NAPG,758
SNAP47,STX1B,817
SNAP47,STX17,772
SNAP47,STX1A,919
SNAP47,STX18,941
SNAP47,VAMP5,706
MRPL1,EIF5A,804
MRPL1,OXA1L,839
MRPL1,MRPL10,980
MRPL1,MRPL48,887
MRPL1,HMGN2,774
MRPL1,EIF5B,834
MRPL1,RPL3,849
MRPL1,MRPL34,895
MRPL1,POLR3A,749
MRPL1,MRPS23,879
MRPL1,RPS6,945
MRPL1,MRPL17,996
MRPL1,MRPS6,995
MRPL1,POLR2B,706
MRPL1,RPS4X,820
MRPL1,POLR2C,770
MRPL1,CD74,834
MRPL1,MRPL18,908
MRPL1,EIF5A2,800
MRPL1,RPS18,972
MRPL1,PTCD3,866
MRPL1,MRPL49,939
MRPL1,MRPS16,996
MRPL1,MRTO4,910
MRPL1,MRPS30,978
MRPL1,IMP3,888
MRPL1,MRPL35,938
CLU,SNCA,861
CLU,APOD,939
CLU,CFP,717
CLU,PLA2G7,842
CLU,SPP1,730
CLU,APOE,999
CLU,MS4A6A,714
CLU,MMP9,718
CLU,APOA1,998
CLU,HSPA5,874
MOB4,STRN3,999
MOB4,CCT2,995
MOB4,SLMAP,999
MOB4,TCP1,995
